GA,vae-zinc-s,lstm-zinc,lstm-chembl,zinc,real,chembl,cnpd,cortellis-drugs
0.538,0.273,0.562,0.32,0.812,0.6,0.208,0.385,-
0.529,0.091,0.842,0.182,0.95,0.588,0.143,0.688,-
0.556,0.2,0.533,0.267,0.3,0.167,0.091,0.333,-
0.625,0.278,0.333,0.5,0.133,0.2,0.111,0.325,-
0.615,0.2,0.571,0.071,0.556,0.933,0.083,0.0,-
0.579,0.35,0.625,0.222,0.556,0.391,0.4,0.435,-
0.55,0.333,0.615,0.103,1.0,0.737,0.143,0.533,-
0.615,0.4,0.636,0.077,0.375,0.304,0.318,0.615,-
0.529,0.167,0.25,0.095,0.765,0.889,0.316,0.476,-
0.389,0.368,0.118,0.077,0.5,0.25,0.167,0.133,-
0.545,0.5,0.769,0.105,0.316,0.357,0.5,0.474,-
0.316,0.143,0.765,0.333,0.55,0.533,0.185,0.45,-
0.333,0.316,0.095,0.5,0.882,0.5,0.111,0.684,-
0.6,0.75,0.25,0.412,0.778,0.647,0.3,0.154,-
0.455,0.421,0.182,0.083,0.429,0.55,0.222,0.75,-
0.588,0.333,0.737,0.231,0.5,0.533,0.28,0.235,-
0.385,0.118,0.267,0.933,0.3,0.562,0.455,0.19,-
0.143,0.389,0.385,0.071,0.25,0.875,0.321,0.417,-
0.467,0.273,0.077,0.25,0.6,0.412,0.286,0.188,-
0.462,0.5,0.609,0.273,0.188,0.417,0.389,0.062,-
0.286,0.533,0.765,0.321,0.421,0.529,0.19,0.067,-
0.6,0.75,0.588,0.481,0.5,0.526,0.25,0.15,-
0.467,0.174,0.091,0.111,0.391,0.15,0.308,0.24,-
0.5,0.455,0.474,0.409,0.789,0.188,0.438,0.0,-
0.412,0.5,0.875,0.417,0.944,0.333,0.0,0.333,-
0.667,0.278,0.789,0.389,0.45,0.6,0.5,0.3,-
0.833,0.5,0.789,0.429,0.846,0.615,0.227,0.231,-
0.6,0.5,0.316,0.308,0.444,0.615,0.25,0.364,-
0.529,0.273,0.143,0.167,0.647,0.647,0.222,0.667,-
0.615,0.5,0.625,0.455,0.444,0.545,0.278,0.235,-
0.25,0.333,0.652,0.5,0.833,0.615,0.529,0.273,-
0.312,0.444,0.579,0.364,0.667,0.938,0.211,0.423,-
0.167,0.105,0.579,0.233,0.214,0.824,0.115,0.842,-
0.333,0.357,0.875,0.733,0.9,0.294,0.409,0.529,-
0.5,0.261,0.0,0.385,0.267,0.412,0.154,0.176,-
0.286,0.571,0.357,0.231,0.467,0.154,0.259,0.421,-
0.545,0.4,0.304,0.214,0.722,0.895,0.733,0.5,-
0.304,0.455,0.222,0.176,0.722,0.643,0.611,0.375,-
0.533,0.143,0.714,0.312,0.333,0.45,0.382,0.6,-
0.235,0.435,0.263,0.333,0.071,1.0,0.0,0.579,-
0.765,0.571,0.435,0.364,0.5,0.474,0.412,0.312,-
0.462,0.0,0.929,0.68,0.364,0.562,0.217,0.133,-
0.5,0.2,0.167,0.241,0.722,0.444,0.176,0.364,-
0.364,0.667,0.842,0.65,0.562,0.214,0.348,0.357,-
0.5,0.115,0.75,0.667,0.591,0.444,0.2,1.0,-
0.188,0.5,0.533,0.421,0.5,0.571,0.038,0.727,-
0.333,0.833,0.826,0.091,0.333,0.333,0.062,0.0,-
0.7,0.45,0.824,0.222,0.75,0.923,0.611,1.0,-
0.778,0.312,0.412,0.333,0.667,0.5,0.071,0.067,-
0.571,0.111,0.455,0.533,0.476,0.933,0.438,0.467,-
0.55,0.182,0.667,0.455,0.35,0.632,0.25,0.455,-
0.818,0.533,0.421,0.538,0.941,0.471,0.0,0.3,-
0.545,0.385,0.4,0.235,0.611,0.6,0.706,0.154,-
0.786,0.429,0.684,0.071,0.5,0.733,0.235,0.8,-
0.5,0.364,0.684,0.571,0.722,0.261,0.667,0.4,-
0.286,0.611,0.611,0.118,0.421,0.467,0.474,0.316,-
0.5,0.619,0.833,0.286,0.875,0.222,0.529,0.476,-
0.357,0.143,0.609,0.462,0.778,0.294,0.154,0.643,-
0.6,0.25,0.706,0.433,0.444,0.556,0.296,0.464,-
0.533,0.417,0.562,1.0,0.211,0.286,0.263,0.267,-
0.333,0.227,0.619,0.455,0.529,0.13,0.258,0.45,-
0.706,0.357,0.3,0.212,0.9,0.588,0.143,0.867,-
0.389,0.462,0.333,0.333,0.6,0.706,0.478,0.067,-
0.188,0.25,0.72,0.176,0.462,0.722,0.4,0.12,-
0.4,0.133,0.562,0.211,0.368,0.4,0.333,0.375,-
0.636,0.429,0.375,0.35,0.474,0.4,0.458,0.467,-
0.071,0.714,0.786,0.316,0.733,0.533,0.333,0.5,-
0.263,0.083,0.889,0.824,0.68,0.211,0.167,0.565,-
0.45,0.071,0.591,0.294,0.222,0.647,0.714,0.591,-
0.667,0.286,0.538,0.379,0.579,0.5,0.409,1.0,-
0.556,0.5,0.875,0.375,0.615,0.429,0.5,0.286,-
0.417,0.273,0.368,0.4,0.435,0.364,0.556,0.0,-
0.273,0.818,0.263,0.381,0.312,0.263,0.217,0.182,-
0.353,0.8,0.647,0.222,0.579,0.533,0.385,0.235,-
0.25,0.5,0.529,0.273,0.867,0.438,0.0,0.19,-
0.625,0.143,0.75,0.474,0.875,0.625,0.15,0.9,-
0.227,0.625,0.407,0.067,0.5,0.526,0.3,0.429,-
0.364,0.364,0.556,0.478,0.35,0.286,0.526,0.25,-
0.28,0.333,0.45,0.44,0.733,0.619,0.609,0.864,-
0.625,0.5,0.188,0.2,0.8,0.889,0.375,0.118,-
0.438,0.412,0.389,0.583,0.769,0.65,0.0,0.571,-
0.375,0.714,0.818,0.188,0.632,0.6,0.714,0.125,-
0.263,0.5,0.077,0.625,0.471,0.6,0.5,0.19,-
0.562,0.3,0.722,0.333,0.227,0.667,0.562,0.333,-
0.222,0.5,0.421,0.217,0.667,0.524,0.235,0.412,-
0.286,0.158,0.615,0.083,0.333,0.375,0.391,0.294,-
0.25,0.429,0.5,0.4,0.571,0.533,0.192,0.083,-
0.25,0.692,0.933,0.2,0.643,0.263,0.75,0.2,-
0.5,0.625,0.5,0.45,0.947,0.263,0.278,0.467,-
0.6,0.136,0.438,0.24,0.867,0.682,0.458,0.875,-
0.444,0.25,0.63,0.333,0.294,0.6,0.286,0.385,-
0.4,0.55,0.524,0.143,0.533,0.35,0.724,0.667,-
0.211,0.462,0.158,0.083,0.444,0.421,0.353,0.632,-
0.706,0.478,1.0,0.034,0.667,0.529,0.067,0.524,-
0.333,0.8,0.267,0.118,0.5,0.471,0.229,0.125,-
0.588,0.5,0.438,0.448,0.333,0.75,0.875,0.933,-
0.417,0.625,0.429,0.0,0.381,0.722,0.278,0.333,-
0.417,0.636,0.65,0.2,0.45,0.846,0.333,0.3,-
0.667,0.429,0.75,0.5,0.389,0.5,0.0,0.652,-
0.25,0.308,0.5,0.348,0.909,0.474,0.25,0.067,-
0.154,0.538,0.462,0.037,0.235,0.333,0.529,0.188,-
0.308,0.364,0.941,0.429,0.3,0.579,0.286,0.4,-
0.308,0.909,0.529,0.154,0.688,0.458,0.385,0.067,-
0.083,0.385,0.05,0.944,0.316,0.722,0.343,0.526,-
0.412,0.364,0.524,0.55,0.556,0.471,0.346,0.429,-
0.6,0.455,0.882,0.364,0.529,0.882,0.19,0.3,-
0.214,0.429,0.562,0.286,0.889,0.1,0.294,0.118,-
0.571,0.818,0.5,0.095,0.476,0.562,0.188,0.2,-
0.5,0.533,0.222,0.36,0.81,0.667,0.1,0.308,-
0.429,0.227,0.625,0.05,0.75,0.632,0.545,0.4,-
0.385,0.273,0.938,0.235,0.364,0.429,0.263,0.579,-
0.765,0.182,0.389,0.185,0.571,0.35,0.368,1.0,-
0.615,0.5,0.368,0.263,0.652,0.292,0.235,0.867,-
0.385,0.25,0.143,0.222,0.682,0.2,0.5,0.4,-
0.429,0.154,0.667,0.467,0.556,0.364,0.48,0.0,-
0.214,0.909,0.2,0.25,0.455,0.588,0.235,0.364,-
0.308,0.875,0.706,0.1,0.818,0.35,0.111,0.111,-
0.455,0.556,0.0,0.318,0.696,0.571,0.5,0.864,-
0.409,0.875,0.526,0.296,0.375,0.368,0.333,0.778,-
0.6,0.167,0.733,0.438,0.368,0.357,0.0,0.5,-
0.389,0.429,0.5,0.333,0.25,0.714,0.25,0.7,-
0.5,0.462,0.444,0.375,0.25,0.125,0.32,0.2,-
0.438,0.5,0.333,0.15,0.667,0.857,0.267,0.769,-
0.438,0.375,0.476,0.111,0.556,0.667,0.526,0.889,-
0.533,0.409,0.353,0.381,1.0,0.286,0.4,0.75,-
0.857,0.308,0.333,0.258,0.048,0.895,0.348,0.188,-
0.667,0.5,0.5,0.458,0.6,0.588,0.125,0.65,-
0.263,0.125,0.75,0.933,0.5,0.154,0.0,0.5,-
0.571,0.5,0.529,0.476,0.125,0.625,0.211,0.25,-
0.429,0.333,0.556,0.556,0.409,0.5,0.323,0.45,-
0.467,0.471,0.235,0.286,0.263,0.105,0.714,0.25,-
0.222,0.316,0.667,0.235,0.25,0.5,0.571,0.222,-
0.625,0.25,0.6,0.308,0.158,0.882,0.625,0.5,-
0.154,0.7,0.5,0.571,0.474,0.133,0.611,0.294,-
0.6,0.231,0.429,0.0,0.6,0.444,0.24,0.85,-
0.417,0.3,0.278,0.185,0.6,0.444,0.432,0.857,-
0.471,1.0,0.316,0.269,0.429,0.867,0.125,0.172,-
0.556,0.176,0.35,0.308,0.458,0.706,0.5,0.6,-
0.333,0.182,0.818,0.474,0.462,0.316,0.545,0.933,-
0.24,0.278,0.478,0.0,0.64,0.357,0.476,0.19,-
0.267,0.471,0.933,0.25,0.667,0.435,0.5,0.222,-
0.429,0.538,0.25,0.217,0.368,0.409,0.067,0.48,-
0.412,0.333,0.385,0.091,0.933,0.889,0.05,0.1,-
0.615,0.5,1.0,0.565,0.632,0.333,0.1,0.206,-
0.438,0.429,0.667,0.571,0.429,0.5,0.571,0.118,-
0.333,0.4,0.611,0.261,0.25,0.412,0.3,0.211,-
0.364,0.5,0.5,0.643,0.938,0.9,0.25,0.417,-
0.429,0.5,0.375,0.25,0.7,0.385,0.062,0.0,-
0.444,0.455,0.529,0.125,0.778,0.647,0.059,0.923,-
0.643,0.222,0.562,0.4,0.765,0.211,0.267,0.118,-
0.214,0.364,0.412,0.167,0.7,0.556,0.167,0.133,-
0.529,0.1,0.579,0.087,0.529,0.533,0.3,0.364,-
0.5,0.6,0.176,0.4,0.19,0.188,0.421,0.167,-
0.389,0.786,0.667,0.067,0.588,0.667,0.5,0.867,-
0.533,0.4,0.846,0.0,0.55,0.556,0.143,1.0,-
0.529,0.409,0.588,0.333,0.619,0.714,0.188,1.0,-
0.467,0.588,0.733,0.353,0.278,0.308,0.361,0.263,-
0.333,0.533,0.294,0.308,0.417,0.529,0.167,0.654,-
0.2,0.929,1.0,0.231,0.9,0.333,0.4,0.286,-
0.308,0.429,0.227,0.571,0.15,0.917,0.409,0.4,-
0.667,0.263,0.895,0.0,0.929,0.45,0.476,0.583,-
0.2,0.611,0.526,0.48,0.462,0.278,0.143,0.467,-
0.467,0.412,0.2,0.636,0.294,0.529,0.423,0.077,-
0.0,0.455,0.562,0.333,0.375,0.667,0.062,0.385,-
0.375,0.5,0.533,0.091,0.632,0.154,0.263,0.346,-
0.375,0.368,0.875,0.4,0.727,0.867,0.538,1.0,-
0.75,0.231,0.667,0.333,0.625,0.235,0.938,0.5,-
0.462,0.615,0.647,0.25,0.789,0.438,0.5,0.111,-
0.438,0.8,0.6,0.35,0.1,0.412,0.188,0.3,-
0.765,0.5,0.625,0.235,0.588,0.857,0.421,0.333,-
0.556,0.692,0.562,0.667,0.409,0.091,0.35,0.062,-
0.714,0.25,1.0,0.368,0.143,0.421,0.25,0.636,-
0.4,0.9,0.905,0.143,0.278,0.684,0.444,0.25,-
0.2,0.333,0.412,0.316,0.667,0.143,0.304,0.143,-
0.267,0.222,0.556,0.333,0.737,0.647,0.632,0.154,-
0.529,0.5,0.267,0.304,0.353,0.474,0.216,0.846,-
0.444,0.238,0.636,0.105,0.375,0.45,0.16,0.6,-
0.25,0.143,0.8,0.385,0.571,0.308,0.062,0.3,-
0.45,0.368,0.706,0.067,0.889,0.938,0.6,0.536,-
0.833,0.286,0.667,0.481,0.923,0.842,0.16,0.733,-
0.35,0.25,0.5,0.526,0.5,0.562,0.211,0.417,-
0.5,0.65,0.353,0.409,0.6,0.375,0.375,0.211,-
0.385,0.714,0.737,0.2,0.3,0.385,0.182,0.8,-
0.455,0.3,0.421,0.714,0.389,0.421,0.345,0.364,-
0.545,0.545,0.304,0.154,0.65,0.667,0.263,0.867,-
0.438,0.333,0.765,0.44,0.632,0.467,0.083,0.5,-
0.267,0.417,0.444,0.083,0.286,0.524,0.294,0.062,-
0.5,0.409,0.571,0.5,0.267,0.8,0.261,0.423,-
0.364,0.167,0.458,0.045,0.571,0.435,0.067,0.321,-
0.333,0.667,0.214,0.0,0.083,0.167,0.32,0.538,-
0.471,0.385,0.4,0.286,0.312,0.611,0.619,0.174,-
0.444,0.538,0.786,0.294,0.409,0.4,0.435,0.167,-
0.917,0.182,0.458,0.158,0.643,0.579,0.44,0.214,-
0.357,0.571,0.684,0.8,0.529,0.588,0.133,0.0,-
0.318,0.273,0.25,0.2,0.727,0.562,0.29,0.619,-
0.444,0.3,0.095,0.5,0.35,0.357,0.3,0.5,-
0.522,0.188,0.333,0.421,0.417,0.438,0.333,0.133,-
0.357,0.417,0.857,0.263,0.842,0.571,0.067,0.667,-
0.357,0.75,0.632,0.25,0.625,0.611,0.467,0.32,-
0.643,0.278,0.15,0.071,0.895,0.474,0.522,0.125,-
0.529,0.3,0.667,0.5,0.105,0.722,0.059,0.786,-
0.273,0.8,0.708,0.75,0.611,0.381,0.421,0.429,-
0.455,0.35,0.467,0.444,0.263,0.765,0.444,0.762,-
0.5,0.182,0.391,0.417,0.375,0.882,0.889,0.368,-
0.143,0.188,0.235,0.538,0.706,0.412,0.429,0.458,-
0.538,0.25,0.556,0.0,0.409,0.9,0.083,0.158,-
0.5,0.125,0.412,0.533,0.65,0.706,1.0,0.621,-
0.778,0.588,0.476,0.923,0.625,0.938,0.4,0.133,-
0.667,0.385,0.273,0.174,0.318,0.467,0.4,0.4,-
0.5,0.333,0.917,0.308,0.438,0.684,0.533,1.0,-
0.333,0.429,0.55,0.267,0.381,0.471,0.323,0.133,-
0.7,0.364,0.619,0.667,0.44,0.273,0.261,0.167,-
0.214,0.385,0.786,0.357,0.2,0.765,0.0,0.81,-
0.231,0.333,0.929,0.357,0.65,0.579,0.238,0.267,-
0.5,0.308,0.933,0.538,0.286,0.5,0.0,0.533,-
0.467,0.417,0.5,0.318,0.222,0.833,0.158,0.32,-
0.538,0.25,0.929,0.2,0.562,0.529,0.095,0.118,-
0.467,0.529,0.381,0.214,0.895,0.667,0.375,0.733,-
0.167,0.176,0.3,0.182,0.895,0.583,0.647,0.167,-
0.5,0.278,0.533,0.75,0.389,0.467,0.1,0.684,-
0.524,0.75,0.273,0.2,0.111,0.467,0.471,0.333,-
0.455,0.857,0.316,0.765,0.688,0.765,0.421,0.167,-
0.2,0.25,0.615,0.417,0.235,0.312,0.273,0.733,-
0.308,0.28,0.45,0.111,0.5,0.263,0.591,0.333,-
0.267,0.889,0.562,0.367,0.714,0.5,0.1,0.625,-
0.5,0.385,0.65,0.167,0.471,0.391,0.0,0.211,-
0.3,0.455,0.667,0.2,0.474,0.684,0.611,0.24,-
0.812,0.4,0.5,0.735,0.643,0.812,0.5,0.667,-
0.444,0.0,0.579,0.136,0.444,0.875,0.318,0.833,-
1.0,0.417,0.733,0.263,0.647,0.167,0.087,0.393,-
0.375,0.25,0.417,0.273,0.889,0.333,0.24,0.571,-
0.583,0.308,0.2,0.682,0.267,0.348,0.105,0.65,-
0.357,0.389,0.263,0.5,0.6,0.263,0.316,0.389,-
0.667,0.857,0.526,0.167,0.095,0.526,0.391,0.6,-
0.231,0.474,0.824,0.118,0.235,0.588,0.292,0.765,-
0.333,0.3,0.882,0.125,0.632,0.588,0.75,0.889,-
0.2,0.111,0.278,0.286,0.5,0.444,0.345,0.118,-
0.583,0.333,0.211,0.19,0.882,0.389,0.25,0.25,-
0.353,0.083,1.0,0.417,0.292,0.647,0.35,0.4,-
0.4,0.786,0.524,0.364,0.591,0.481,0.5,0.75,-
0.7,0.6,0.217,0.286,0.6,0.643,0.278,0.6,-
0.4,0.8,0.688,0.4,0.941,0.824,0.632,0.25,-
0.526,0.357,0.318,0.417,0.28,0.368,0.412,0.667,-
0.333,0.615,0.263,0.158,0.667,0.722,0.292,0.071,-
0.455,0.214,0.889,0.556,0.438,0.583,0.458,0.65,-
0.4,0.917,0.333,0.348,0.812,0.562,0.318,0.647,-
0.2,0.286,0.579,0.385,0.5,0.727,0.52,0.067,-
0.467,0.12,0.238,0.188,0.391,0.267,0.333,0.167,-
0.3,0.333,0.562,0.333,0.348,0.111,0.562,0.2,-
0.467,0.273,0.773,0.455,0.333,0.381,0.28,0.062,-
0.353,0.278,0.4,0.25,0.133,0.438,0.333,0.2,-
0.267,0.25,0.423,0.294,0.5,0.588,0.235,0.222,-
0.471,0.25,0.562,0.6,0.65,0.368,0.3,0.118,-
0.333,0.133,0.905,0.278,0.579,0.438,0.444,0.118,-
0.231,0.833,0.526,0.6,0.619,0.529,0.5,0.062,-
0.429,0.091,0.391,0.0,0.692,0.571,0.304,0.385,-
0.529,0.357,0.579,0.69,0.75,0.261,0.591,0.125,-
0.5,0.125,0.636,0.185,0.222,0.529,0.286,0.0,-
0.333,0.455,0.353,0.444,0.444,0.286,0.4,0.7,-
0.474,0.462,0.211,0.526,0.667,0.182,0.208,0.294,-
0.444,0.529,0.412,0.278,0.429,0.611,0.211,0.333,-
0.438,0.625,0.6,0.286,0.474,0.75,0.174,0.0,-
0.429,0.333,0.75,0.64,0.611,0.421,0.4,0.294,-
0.375,0.333,0.588,0.167,0.786,0.615,0.423,0.3,-
0.357,0.4,0.444,0.25,0.727,0.333,0.1,0.667,-
0.375,0.556,0.647,0.125,0.529,0.526,0.25,0.389,-
0.421,0.25,0.417,0.273,0.571,0.765,0.3,0.6,-
0.133,0.533,0.412,0.417,0.556,0.4,0.412,0.6,-
0.25,0.438,0.133,0.333,0.481,0.75,0.19,0.706,-
0.636,0.538,0.294,0.333,0.5,0.429,0.407,0.368,-
0.5,0.111,0.923,0.125,0.526,1.0,0.235,0.3,-
0.357,0.04,0.533,0.238,0.375,0.211,0.35,0.471,-
0.238,1.0,0.652,0.5,0.273,0.579,0.12,0.24,-
0.625,0.5,0.556,0.5,0.118,0.529,0.316,0.567,-
0.267,0.417,0.421,0.292,0.895,0.375,0.333,0.75,-
0.412,0.5,0.588,0.0,0.562,0.545,0.273,0.929,-
0.812,0.071,1.0,0.16,0.312,0.476,0.385,0.429,-
0.375,0.25,0.375,0.105,0.35,0.556,0.056,0.2,-
0.429,0.533,0.211,0.136,0.5,0.3,0.059,0.833,-
0.529,0.333,0.778,0.118,0.55,0.652,0.261,0.364,-
0.45,0.45,0.562,0.067,0.417,0.333,0.36,0.429,-
0.579,0.333,0.278,0.095,0.765,0.533,0.429,0.429,-
0.4,0.625,0.75,0.526,0.409,0.786,0.359,0.75,-
0.455,0.24,0.556,0.105,0.789,0.438,0.588,0.333,-
0.778,0.333,0.786,0.5,0.909,0.4,0.333,0.263,-
0.462,0.353,0.636,0.778,0.353,0.438,0.133,0.375,-
0.533,0.308,0.429,0.538,0.4,0.917,0.375,0.167,-
0.6,0.333,0.429,0.059,0.35,0.462,0.107,0.3,-
0.357,0.133,0.706,0.174,0.588,0.778,0.588,0.211,-
0.231,0.333,0.235,0.375,0.667,0.444,0.111,0.1,-
0.2,0.368,0.812,0.667,0.688,0.75,0.188,0.357,-
0.417,0.3,0.75,0.375,0.409,0.929,0.125,0.756,-
0.714,0.125,0.875,0.385,0.476,0.737,0.12,0.2,-
0.6,0.273,0.333,0.444,0.737,0.632,0.632,0.455,-
0.294,0.4,0.562,0.375,0.182,0.105,0.594,0.143,-
0.25,0.583,0.812,0.522,1.0,0.467,0.125,0.438,-
0.571,1.0,0.533,0.458,0.682,0.667,0.381,0.182,-
0.421,0.5,0.368,0.435,0.278,0.765,0.15,0.133,-
0.5,0.2,0.6,0.15,0.632,0.833,0.2,0.6,-
0.435,0.4,0.211,0.278,0.6,0.412,0.529,0.267,-
0.111,0.3,0.467,0.19,0.412,0.526,0.32,0.357,-
0.562,0.429,0.95,0.348,0.538,0.9,0.579,0.062,-
0.278,0.385,0.588,0.471,0.529,0.833,0.45,0.3,-
0.526,0.364,0.455,0.357,0.375,0.278,0.526,0.24,-
0.357,0.429,0.211,0.84,0.474,0.765,0.333,0.312,-
0.333,0.111,0.636,0.143,0.188,0.5,0.25,0.733,-
0.353,0.526,0.087,0.1,0.579,0.412,0.353,0.273,-
0.8,0.429,0.455,0.556,0.286,0.619,0.125,0.6,-
0.667,0.1,0.5,0.343,0.15,0.267,0.0,1.0,-
0.583,0.2,0.714,0.174,0.474,0.455,0.467,0.615,-
0.429,0.562,0.8,0.316,0.789,0.458,0.385,0.714,-
0.412,0.1,0.167,0.273,0.706,0.615,0.278,0.267,-
0.571,0.2,0.571,0.2,0.619,0.381,0.2,0.9,-
0.625,0.5,0.444,0.429,0.043,0.636,0.083,0.059,-
0.6,0.2,0.842,0.458,0.909,0.417,0.071,0.286,-
0.6,0.25,0.6,0.5,0.35,0.917,0.125,0.077,-
0.867,0.4,0.316,0.6,0.071,0.381,0.3,0.545,-
0.615,0.562,0.545,0.364,0.077,0.647,0.471,0.56,-
0.526,0.429,0.538,0.385,0.4,1.0,0.571,0.167,-
0.333,0.625,0.294,0.158,0.381,0.417,0.05,0.375,-
0.25,0.4,0.353,0.286,0.889,0.938,0.3,0.111,-
0.286,0.25,0.286,0.519,0.846,0.941,0.118,0.6,-
0.583,0.5,0.412,0.333,0.765,0.438,0.28,0.583,-
0.643,0.333,0.667,0.333,0.667,0.391,0.24,0.25,-
0.35,0.167,0.188,0.351,0.842,0.278,0.095,0.913,-
0.615,0.273,0.571,0.143,0.556,0.579,0.7,1.0,-
0.6,0.368,0.562,0.321,0.526,0.812,0.269,0.714,-
0.615,0.538,0.357,0.238,0.909,0.429,0.19,0.312,-
0.429,0.4,0.412,0.0,0.667,0.8,0.278,0.643,-
0.647,0.529,0.944,0.5,0.5,0.9,0.091,0.462,-
0.5,0.158,0.409,0.543,0.6,0.688,0.077,0.476,-
0.222,0.333,0.667,0.565,0.625,0.364,0.5,0.35,-
0.308,0.75,0.2,0.318,0.16,0.364,0.619,0.278,-
0.545,0.25,0.333,0.3,0.688,0.667,0.067,0.6,-
0.333,1.0,0.611,0.111,0.421,0.37,0.208,0.682,-
0.444,0.214,0.35,0.312,0.842,0.632,0.474,1.0,-
0.25,0.333,0.304,0.375,0.692,0.4,0.133,0.118,-
0.389,0.45,0.923,0.077,0.5,0.5,0.529,0.867,-
0.111,0.25,0.591,0.118,0.722,0.529,0.565,0.6,-
0.412,0.6,0.867,0.071,0.5,0.591,0.625,0.733,-
0.538,0.182,0.478,0.143,0.235,0.389,0.095,0.333,-
0.368,0.429,0.647,0.167,0.417,0.667,0.593,0.75,-
0.25,0.75,0.571,0.235,0.722,0.625,0.6,0.0,-
0.5,0.267,0.526,0.524,0.211,0.611,0.32,0.192,-
0.25,0.529,0.421,0.28,0.786,0.357,0.294,0.231,-
0.571,0.682,0.667,0.24,0.588,0.467,0.45,0.0,-
0.333,0.529,0.391,0.111,0.5,0.714,0.5,0.235,-
0.769,0.667,0.812,0.333,0.474,0.474,0.182,0.368,-
0.286,0.667,0.381,0.185,0.643,0.333,0.357,0.25,-
0.438,0.25,0.273,0.0,0.1,0.455,0.143,0.25,-
0.286,0.333,0.714,0.053,0.35,0.316,0.231,0.65,-
0.5,0.231,0.278,0.55,0.467,0.467,0.133,0.167,-
0.231,0.625,0.375,0.571,0.316,0.571,0.556,0.176,-
0.692,0.391,0.143,0.133,0.909,0.429,0.172,0.125,-
0.235,0.455,0.353,0.3,0.5,0.462,0.25,0.8,-
0.579,0.417,0.278,0.062,0.364,0.786,0.615,0.5,-
0.65,0.615,0.238,0.091,0.391,0.294,0.267,0.667,-
0.6,0.381,0.2,0.429,0.625,0.579,0.0,0.25,-
0.625,0.562,0.667,0.714,0.474,0.062,0.579,0.176,-
0.353,0.25,0.35,0.222,0.6,0.227,0.364,0.4,-
0.609,0.357,0.391,0.231,0.391,0.643,0.059,0.278,-
0.538,0.071,0.125,0.417,0.462,0.625,0.4,0.5,-
0.591,0.316,0.412,0.364,0.636,0.688,0.429,0.8,-
0.368,0.35,0.727,0.4,0.636,0.722,0.409,0.188,-
0.667,0.471,0.583,0.8,0.278,0.682,0.333,0.296,-
0.583,0.667,0.273,0.292,0.381,0.522,0.481,0.25,-
0.778,0.174,0.188,0.533,0.45,0.588,0.364,0.368,-
0.5,0.176,0.647,0.188,0.765,0.611,0.259,0.273,-
0.35,0.111,0.474,0.174,0.812,0.176,0.619,0.222,-
0.182,0.5,0.571,0.417,0.409,0.588,0.652,0.545,-
0.421,0.364,0.533,0.278,0.579,0.5,0.143,0.1,-
0.263,0.375,0.286,0.37,0.4,0.4,0.7,0.8,-
0.636,0.8,0.556,0.048,0.077,0.81,0.421,0.455,-
0.455,0.273,0.55,0.176,0.217,0.348,0.167,0.571,-
0.154,0.6,0.625,0.357,0.6,0.304,0.31,0.4,-
0.5,0.25,0.722,0.133,0.381,0.4,0.5,0.6,-
0.467,0.571,0.9,0.091,0.381,0.526,0.087,0.083,-
0.5,0.333,0.263,0.118,0.45,0.217,0.533,0.421,-
0.308,0.118,0.667,0.333,0.692,0.471,0.368,0.7,-
0.778,0.308,0.37,0.237,0.556,0.316,0.143,0.762,-
0.824,0.421,0.217,0.407,0.35,0.429,0.136,0.0,-
0.353,0.417,0.4,0.8,0.667,0.846,0.409,0.68,-
0.526,0.476,0.882,0.087,0.737,0.65,0.056,0.133,-
0.417,0.533,0.588,0.222,0.765,0.857,0.067,0.5,-
0.778,1.0,0.211,0.333,0.909,0.3,0.231,0.6,-
0.417,0.4,0.875,0.286,0.45,0.667,0.357,0.25,-
0.75,0.3,0.35,0.387,0.833,0.526,0.312,0.643,-
0.364,0.417,0.562,0.235,0.579,0.65,0.25,0.111,-
0.143,0.364,0.385,0.333,0.562,0.857,0.684,0.364,-
0.25,0.526,0.462,0.211,0.467,0.529,0.882,0.211,-
0.0,0.294,0.0,0.154,0.5,0.474,0.062,0.222,-
0.467,0.375,0.588,0.167,0.4,0.765,0.278,0.222,-
0.8,0.353,0.364,0.48,0.4,0.45,0.406,0.636,-
0.571,0.6,0.217,0.714,0.7,0.529,0.353,0.733,-
0.615,0.364,0.706,0.385,0.588,0.25,0.458,0.333,-
0.438,0.333,0.6,0.167,0.643,0.6,0.444,0.278,-
0.5,0.368,0.333,0.438,0.944,0.375,0.375,0.571,-
0.353,0.385,0.733,0.63,0.263,0.619,0.0,0.2,-
0.571,0.5,0.25,0.667,0.842,0.263,0.462,0.692,-
0.375,0.417,0.733,0.368,0.611,0.529,0.2,0.8,-
0.25,0.273,0.35,0.375,0.053,0.722,0.333,0.417,-
0.222,0.75,0.684,0.324,0.474,0.421,0.538,0.6,-
0.214,0.133,0.75,0.125,0.611,0.6,0.444,0.4,-
0.316,0.533,0.231,0.182,0.429,0.579,0.323,0.067,-
0.333,0.174,0.579,0.189,0.5,0.812,0.55,0.133,-
0.143,0.5,0.833,0.143,0.438,0.889,0.143,0.8,-
0.421,0.176,0.556,0.176,0.647,0.571,0.571,0.421,-
0.471,0.385,0.421,0.111,0.611,0.571,0.067,0.9,-
0.462,0.444,0.462,0.176,0.636,0.75,0.385,0.45,-
0.714,0.647,0.4,0.0,0.538,0.889,0.6,0.533,-
