GA,vae-zinc-s,lstm-zinc,lstm-chembl,zinc,real,chembl,cnpd,cortellis-drugs
25.846,37.92,40.8,8.0,40.071,16.0,42.467,38.0,-
42.261,5.0,24.0,25.0,56.667,45.926,58.267,67.5,-
48.811,37.263,60.75,56.875,58.5,32.783,18.0,63.478,-
39.0,14.0,16.0,33.529,63.474,43.154,104.286,44.778,-
64.2,24.0,70.0,10.0,24.0,29.333,68.15,15.556,-
61.385,48.333,9.0,26.714,38.0,56.774,74.0,57.789,-
10.0,45.36,58.105,41.778,36.0,45.73,38.667,65.543,-
21.053,70.286,40.0,60.968,60.207,61.429,93.15,10.0,-
21.25,16.0,33.684,32.87,57.103,61.074,58.933,40.154,-
33.333,48.0,77.0,11.0,60.067,45.931,26.0,32.143,-
51.556,6.0,70.714,18.0,52.414,44.1,18.0,6.0,-
30.0,14.0,71.909,6.0,53.161,42.852,33.947,73.059,-
65.926,24.0,42.957,68.696,56.667,62.333,19.0,36.0,-
39.583,35.879,46.667,55.784,57.476,11.0,82.529,54.889,-
22.222,3.0,59.5,22.0,13.0,25.053,28.0,112.5,-
35.625,7.0,50.323,14.0,82.143,23.0,39.429,128.97,-
30.0,14.0,53.077,11.0,73.5,49.067,70.158,10.0,-
44.333,12.0,53.71,33.529,39.724,57.429,43.714,12.75,-
36.818,18.0,30.316,21.0,36.0,55.034,19.0,26.0,-
45.0,55.25,44.333,19.0,63.552,23.0,11.0,42.222,-
57.0,14.0,64.286,14.0,43.636,29.12,15.0,10.059,-
25.5,7.0,42.0,78.128,56.0,38.4,36.0,27.243,-
23.419,26.0,62.857,24.0,53.519,23.0,53.76,37.0,-
36.174,16.0,85.629,107.333,74.8,21.0,37.161,53.429,-
43.241,58.645,44.0,22.0,79.333,74.545,32.0,18.0,-
42.353,18.0,68.259,43.636,67.133,26.769,42.5,37.4,-
27.0,19.636,28.0,45.0,41.429,14.0,13.0,16.5,-
32.941,26.0,66.0,13.0,44.552,23.2,11.0,21.0,-
25.143,18.0,60.667,69.767,44.727,45.517,12.0,38.957,-
47.6,14.0,52.2,48.19,72.8,144.667,51.84,13.0,-
62.5,40.8,11.0,42.857,78.88,23.077,72.188,73.333,-
53.267,56.862,54.737,17.0,49.091,35.769,43.875,45.913,-
9.0,12.0,18.0,57.2,28.0,52.5,12.0,6.0,-
34.091,7.0,50.556,17.0,57.476,56.0,14.0,56.727,-
20.0,22.0,11.0,88.514,59.143,36.414,124.0,8.0,-
27.0,7.5,43.429,51.25,50.647,33.462,35.217,49.692,-
38.095,7.0,101.655,12.0,45.111,12.0,70.286,63.786,-
60.304,12.0,85.5,61.714,14.0,57.5,51.923,14.0,-
39.111,24.0,28.0,47.913,39.429,31.818,50.667,154.545,-
39.13,7.0,31.0,69.955,60.167,45.824,68.0,11.0,-
40.182,20.0,26.0,48.857,52.114,17.0,24.0,42.545,-
43.182,28.0,49.615,62.0,47.793,11.0,24.0,69.667,-
34.0,8.0,54.778,41.212,20.0,58.194,61.2,6.0,-
54.091,12.857,70.0,50.0,57.071,37.778,72.45,83.375,-
73.765,12.0,59.743,33.778,60.379,62.938,53.308,140.0,-
51.04,12.0,11.0,82.692,52.267,27.733,77.268,38.0,-
25.667,62.963,55.533,24.0,45.238,41.931,79.742,22.0,-
40.625,63.077,56.152,17.0,30.0,24.0,11.0,86.037,-
56.667,14.0,22.0,11.0,35.357,49.636,45.0,50.519,-
58.88,43.333,70.778,12.0,67.483,14.0,66.0,41.158,-
37.579,24.615,18.0,39.9,97.778,36.429,79.167,56.034,-
30.0,37.714,64.286,20.0,12.0,46.0,23.333,20.348,-
25.0,16.0,41.333,38.667,74.586,64.941,30.952,0.0,-
33.75,13.0,15.0,27.0,26.0,6.0,49.5,7.0,-
19.692,7.0,24.538,60.914,86.4,33.0,21.0,77.846,-
34.667,2.0,13.0,31.0,62.688,32.375,59.2,34.783,-
56.368,16.0,50.96,69.6,39.0,44.2,19.0,33.6,-
52.545,11.0,16.0,57.407,12.0,38.25,42.0,0.0,-
27.13,8.0,98.154,45.76,24.0,40.696,12.0,8.0,-
51.333,42.545,38.0,21.0,48.552,14.545,86.667,11.0,-
8.0,35.444,73.5,71.677,47.385,40.615,16.0,44.24,-
54.4,52.5,67.345,43.75,20.0,46.452,49.176,15.0,-
48.6,42.852,50.296,12.0,76.667,14.0,47.917,38.4,-
38.737,7.0,65.061,68.421,56.296,42.852,13.588,10.0,-
24.96,26.0,33.583,47.0,32.0,45.6,65.143,19.0,-
37.333,60.379,68.032,38.118,68.032,44.0,44.129,12.5,-
67.667,42.714,80.5,31.0,70.769,18.0,96.062,5.0,-
67.517,19.2,28.0,42.429,50.806,40.0,14.0,20.0,-
40.0,0.0,66.806,24.0,20.0,25.263,62.065,10.0,-
35.2,32.857,75.172,28.0,28.0,50.4,23.0,68.333,-
34.0,14.0,56.828,58.933,68.091,43.758,15.0,67.667,-
34.37,8.25,48.462,18.0,58.057,40.375,14.0,57.5,-
28.737,34.0,8.0,60.261,65.52,41.76,12.0,42.0,-
56.368,18.0,40.793,61.6,39.84,38.737,10.0,12.0,-
36.8,7.0,71.867,61.895,52.059,40.8,64.17,16.0,-
33.524,36.667,41.6,18.0,84.118,67.483,8.0,0.0,-
52.619,10.0,68.793,50.0,76.174,58.667,16.0,71.4,-
47.308,54.517,58.667,25.143,40.138,49.0,68.357,7.0,-
38.769,56.231,11.0,20.0,15.0,59.242,12.0,6.0,-
33.6,48.6,37.778,10.0,75.6,32.0,12.0,83.077,-
27.0,13.867,39.312,20.0,59.76,58.667,18.0,5.0,-
54.778,35.933,96.078,13.0,100.138,39.789,105.0,10.0,-
41.304,59.684,40.296,15.0,57.182,50.909,34.0,58.0,-
48.0,20.0,20.211,103.976,58.933,11.0,69.318,40.0,-
32.857,5.0,35.0,16.0,65.581,42.222,53.053,17.0,-
26.667,3.0,20.0,11.0,73.138,50.286,73.5,70.552,-
23.571,14.4,20.0,38.323,57.6,17.0,44.0,51.68,-
48.889,12.0,69.72,25.0,37.714,28.69,72.059,69.091,-
36.364,11.0,65.581,21.0,37.778,14.0,17.0,6.0,-
50.0,25.667,0.0,38.667,37.059,35.308,39.81,39.13,-
65.455,6.0,52.741,21.0,44.571,20.222,53.333,6.0,-
25.091,55.333,60.0,71.034,50.806,48.375,64.588,0.0,-
50.6,22.0,31.862,65.484,40.571,13.0,90.588,21.0,-
45.5,12.0,44.138,41.143,10.0,50.256,51.333,12.0,-
19.5,7.0,46.154,34.688,56.0,40.182,34.0,40.0,-
28.0,30.0,21.0,43.826,44.182,82.355,23.0,99.14,-
50.286,19.0,56.615,20.0,61.2,34.909,134.727,87.63,-
49.333,33.333,52.778,36.0,73.759,35.172,49.778,32.667,-
33.833,30.0,9.0,15.0,42.222,21.0,64.0,51.368,-
64.75,12.0,37.923,25.0,27.636,42.75,51.935,20.0,-
33.833,40.286,60.871,21.0,66.0,44.609,118.957,2.0,-
36.8,1.0,17.0,32.0,54.643,7.0,16.0,26.4,-
44.609,36.0,64.238,23.0,18.0,11.0,44.625,65.0,-
13.0,2.0,39.44,20.0,52.133,44.387,12.0,57.6,-
8.0,18.0,17.36,17.0,13.0,77.379,37.818,18.0,-
51.2,22.0,42.355,44.8,95.143,61.348,84.459,4.0,-
43.556,18.0,60.667,8.0,55.263,14.0,55.733,67.8,-
48.158,25.0,88.457,44.615,64.667,48.0,50.0,20.0,-
31.778,32.0,62.846,33.6,78.171,38.88,24.0,19.0,-
26.0,16.0,38.0,42.261,52.848,52.121,35.692,16.0,-
21.111,10.0,13.0,14.0,92.857,44.333,74.4,0.0,-
50.667,39.429,36.0,50.286,55.111,39.312,48.889,40.0,-
62.067,58.235,88.515,43.355,40.538,41.286,24.0,64.4,-
35.048,12.0,26.0,106.543,45.818,58.333,14.0,25.548,-
49.077,36.0,53.538,53.857,34.0,39.226,5.0,55.758,-
37.333,22.0,14.0,53.818,45.5,34.0,39.0,22.286,-
36.615,11.0,67.2,52.815,55.0,28.0,18.0,14.0,-
29.9,59.143,30.545,17.0,61.875,56.774,38.0,11.667,-
41.6,27.13,32.0,36.267,82.957,40.909,93.0,5.0,-
58.357,12.0,96.27,78.846,45.862,32.0,30.0,26.182,-
29.25,15.0,32.783,20.0,80.194,28.286,43.429,0.0,-
36.8,11.0,58.432,35.636,61.2,19.0,11.0,17.294,-
26.0,13.0,56.231,34.783,36.0,25.929,59.529,78.194,-
42.75,11.0,35.692,13.0,57.8,12.0,114.651,88.4,-
38.25,3.0,59.76,45.6,51.933,48.133,40.0,15.923,-
8.0,32.0,34.0,26.4,70.0,39.667,12.0,50.769,-
46.364,28.0,43.429,91.724,31.684,25.5,147.0,77.391,-
49.067,7.0,12.0,52.114,44.129,32.0,19.0,31.733,-
62.182,8.0,52.815,25.0,37.105,13.0,43.278,21.0,-
11.0,51.84,60.261,48.231,40.615,43.379,16.0,43.16,-
32.143,24.0,20.0,76.091,43.875,17.0,29.0,22.0,-
58.32,5.0,93.484,70.0,66.5,50.129,24.276,72.333,-
34.667,8.0,34.811,16.0,43.815,71.2,71.19,7.0,-
54.0,12.0,52.414,29.217,49.333,58.933,49.867,51.765,-
61.56,14.0,57.0,36.842,59.143,44.308,18.0,6.0,-
49.28,18.0,55.435,23.0,40.909,20.0,13.0,26.0,-
57.8,8.0,59.0,45.714,20.0,44.2,25.0,45.0,-
57.789,5.0,45.231,45.231,64.138,18.0,61.744,78.2,-
16.714,8.0,49.615,18.0,30.545,12.0,66.895,9.333,-
30.0,53.12,26.0,12.0,75.923,18.308,16.0,61.875,-
25.778,52.129,100.0,65.0,44.333,74.308,21.0,19.0,-
11.0,7.0,43.727,45.517,72.286,43.182,17.0,56.16,-
31.667,22.0,72.172,12.0,105.333,51.429,11.0,51.333,-
39.862,97.5,76.057,15.0,60.545,48.483,68.0,36.0,-
81.452,30.0,30.0,23.0,44.0,42.0,81.897,32.727,-
23.8,80.0,22.963,43.0,80.926,17.667,87.5,17.286,-
30.333,37.583,62.758,101.486,13.0,39.667,15.0,63.03,-
32.667,52.545,14.0,24.0,39.619,65.172,40.615,32.56,-
50.462,12.0,47.185,14.0,60.632,9.0,15.0,7.0,-
51.368,22.0,74.351,8.0,55.385,33.333,63.409,41.304,-
15.474,22.0,56.231,48.0,59.0,31.36,15.0,48.4,-
55.714,8.0,46.0,12.0,28.138,60.923,14.0,53.576,-
45.833,16.0,13.0,11.0,42.286,33.462,17.0,87.585,-
50.286,32.0,26.0,34.0,11.0,53.333,58.158,11.0,-
32.308,53.429,79.258,24.0,56.88,11.0,18.0,19.0,-
48.0,7.0,23.0,97.317,83.977,50.667,33.0,0.0,-
49.524,8.0,38.739,17.0,56.1,37.44,33.0,81.172,-
21.818,24.0,68.235,22.0,65.455,43.917,9.545,33.28,-
52.889,28.0,126.0,39.667,61.2,74.8,18.0,60.133,-
33.333,40.8,51.0,12.0,16.0,12.0,8.0,29.474,-
27.625,10.0,49.793,9.0,42.75,22.043,51.586,9.0,-
29.697,22.0,51.31,39.231,5.0,11.0,45.818,50.0,-
26.0,34.211,30.0,13.0,48.75,38.222,47.586,66.913,-
44.0,18.0,71.647,14.0,57.581,14.333,25.0,81.6,-
49.778,35.455,12.0,67.667,54.0,15.75,49.739,0.0,-
52.148,62.846,43.483,24.0,34.0,19.0,34.615,91.778,-
18.0,20.0,35.2,18.0,58.677,34.138,56.889,39.789,-
46.846,24.615,55.636,9.0,51.048,38.857,40.0,21.0,-
36.429,50.0,57.8,16.0,61.108,35.636,24.0,16.0,-
27.176,10.0,14.0,64.138,65.926,38.667,86.667,55.733,-
26.0,12.0,45.0,20.0,49.875,38.957,44.0,79.824,-
57.273,19.0,16.0,43.636,54.778,54.727,20.513,15.0,-
47.308,28.0,47.727,17.0,49.8,12.833,92.676,63.636,-
67.0,7.0,65.926,52.174,20.0,18.0,34.615,46.933,-
50.37,48.0,34.0,20.0,17.0,51.333,20.0,17.0,-
14.0,26.0,48.562,38.957,58.933,12.0,35.0,15.0,-
68.04,13.0,57.538,18.0,22.857,16.355,58.118,55.25,-
52.571,57.273,16.0,104.657,73.5,53.733,46.2,13.0,-
34.286,14.0,70.526,79.762,15.0,41.76,39.6,42.757,-
16.714,53.333,12.0,56.952,61.074,14.0,84.677,21.0,-
41.455,58.267,11.0,36.0,47.5,55.769,50.909,3.0,-
9.0,10.0,56.222,54.091,24.0,40.727,53.625,9.0,-
42.75,10.0,40.286,59.16,73.846,49.4,53.263,13.333,-
41.364,12.0,21.6,18.0,44.571,37.333,48.176,46.0,-
58.32,18.0,32.0,26.667,13.125,31.111,13.0,34.0,-
29.556,66.667,34.0,35.0,38.667,9.0,26.0,49.172,-
13.444,8.0,45.36,15.0,37.125,50.4,32.0,31.385,-
25.0,28.0,14.0,34.667,28.417,21.176,20.0,61.5,-
28.364,10.0,42.714,42.0,9.0,72.0,77.0,40.471,-
33.6,36.474,30.462,37.8,71.28,90.625,43.952,41.8,-
55.857,41.053,75.444,11.0,119.579,47.913,49.0,74.118,-
44.08,16.0,29.217,26.824,54.154,47.048,18.0,51.368,-
28.6,44.545,34.913,25.0,56.828,32.516,48.0,5.0,-
53.077,0.0,66.4,16.0,32.0,30.375,16.0,7.0,-
38.095,15.0,123.067,11.0,22.0,72.632,69.72,33.28,-
40.529,21.6,14.0,44.444,33.462,15.0,59.062,39.31,-
47.25,36.0,15.0,44.129,65.714,42.0,49.737,24.706,-
57.13,67.2,62.667,33.333,43.643,15.0,38.0,14.0,-
51.586,4.0,79.444,60.343,46.421,37.333,6.0,68.824,-
43.5,12.0,57.846,36.923,102.455,68.696,32.0,11.818,-
46.667,21.6,24.0,14.0,86.769,30.0,42.0,56.25,-
46.4,53.333,84.333,51.0,37.053,18.0,35.769,5.0,-
52.214,40.13,94.545,86.838,33.6,45.29,50.0,95.2,-
67.833,47.857,57.476,26.0,80.04,31.417,44.08,12.0,-
32.667,34.348,37.19,20.0,58.286,45.474,18.0,55.44,-
28.0,42.0,73.216,90.732,41.889,32.484,15.0,38.182,-
33.524,10.0,33.214,30.333,52.129,51.484,39.13,8.0,-
57.538,5.0,83.585,62.766,39.152,60.276,54.364,18.0,-
55.636,17.0,68.667,25.0,60.353,17.0,10.0,24.429,-
42.385,2.0,55.742,23.0,15.0,38.824,27.733,58.154,-
36.615,31.784,60.714,36.923,78.583,44.909,25.0,28.0,-
39.0,26.583,74.381,26.0,45.176,49.091,47.407,38.077,-
50.56,22.0,75.0,42.75,18.0,54.0,32.0,21.0,-
46.304,35.933,38.08,13.0,66.212,23.71,36.522,8.769,-
28.476,32.222,55.387,8.0,31.032,40.0,24.933,9.0,-
17.0,16.0,59.636,81.529,57.4,41.931,12.0,0.0,-
42.385,47.222,17.0,130.435,74.308,45.455,58.108,14.0,-
38.095,2.0,79.0,13.0,40.966,18.0,45.6,74.2,-
29.75,48.529,38.857,65.03,45.474,41.727,103.111,4.0,-
35.714,63.909,75.625,11.0,42.9,19.6,20.0,26.0,-
12.0,7.0,84.5,39.913,58.08,45.0,85.241,19.368,-
46.957,0.0,76.548,52.25,24.0,14.0,24.0,35.217,-
34.286,14.0,86.609,43.412,70.769,68.235,37.333,58.621,-
14.182,14.0,12.0,40.652,47.793,58.065,17.0,9.0,-
48.696,65.0,47.04,61.29,24.0,14.0,27.0,61.2,-
56.769,11.0,47.091,27.789,59.947,38.947,19.0,20.0,-
9.0,8.0,60.0,15.0,67.483,16.0,51.613,16.0,-
33.871,10.0,74.257,63.257,80.5,35.172,39.455,57.789,-
42.923,49.615,11.0,39.037,56.862,17.0,16.0,24.762,-
41.556,11.0,55.0,42.75,65.0,56.296,39.583,0.0,-
17.5,18.0,54.4,74.2,40.0,56.774,42.0,42.0,-
63.08,16.0,18.0,26.552,45.231,49.455,22.667,86.222,-
25.5,7.0,40.0,38.857,52.571,18.0,37.241,78.2,-
25.0,5.0,29.545,31.765,26.0,72.484,29.545,59.077,-
38.857,28.0,44.71,41.647,42.545,16.0,34.56,93.294,-
49.231,22.0,20.0,52.765,57.273,40.138,65.333,39.6,-
57.429,24.0,32.0,48.774,76.353,52.138,92.613,65.217,-
55.857,7.0,68.419,24.0,48.636,32.0,40.0,38.0,-
42.857,11.0,61.826,19.0,33.444,14.0,58.765,70.0,-
23.077,24.0,47.6,18.0,71.429,23.0,48.0,40.182,-
33.067,24.0,50.909,76.923,21.0,56.375,25.0,8.0,-
24.75,8.0,20.0,21.0,28.0,29.25,63.931,7.0,-
61.957,20.0,66.452,39.086,20.769,39.44,45.467,35.0,-
66.818,46.516,68.4,60.345,59.538,33.333,27.238,23.4,-
48.333,8.0,24.0,40.0,26.0,53.76,33.0,84.812,-
50.0,10.0,39.667,53.448,76.188,13.0,26.0,9.0,-
56.88,12.0,62.78,82.5,60.0,37.517,53.517,93.655,-
39.789,12.0,51.429,54.625,18.0,22.0,22.5,52.857,-
27.789,42.059,43.182,20.0,66.111,59.586,66.7,24.0,-
47.0,35.444,46.667,38.4,64.037,25.793,17.0,59.8,-
56.368,13.0,62.241,58.333,80.229,41.4,49.176,44.0,-
42.963,27.789,28.0,75.167,32.0,43.714,47.211,41.786,-
27.529,18.0,18.0,20.0,32.0,58.677,44.968,34.0,-
21.111,12.0,90.162,31.765,30.0,53.565,22.0,91.047,-
46.0,10.0,64.6,73.6,57.143,48.588,74.935,67.619,-
58.5,22.0,94.343,56.571,41.556,15.926,55.2,32.5,-
50.909,39.545,57.182,31.652,41.516,47.619,39.484,54.923,-
26.667,20.174,22.0,57.6,50.37,33.333,25.0,18.0,-
43.75,16.0,58.933,41.481,41.053,10.0,17.0,7.0,-
24.933,26.0,32.727,49.5,56.44,51.2,31.2,80.276,-
41.684,13.0,66.913,49.5,74.148,58.391,43.043,26.0,-
15.0,38.176,24.0,41.25,43.2,18.0,9.0,27.238,-
28.5,11.0,41.333,40.364,50.0,10.0,37.778,3.0,-
40.154,11.0,43.0,38.857,20.0,28.588,45.0,13.0,-
18.0,8.0,72.081,42.0,22.0,10.286,65.676,18.0,-
40.8,12.0,55.282,13.0,58.933,39.312,49.677,6.0,-
47.048,26.125,78.621,57.0,93.0,48.333,38.154,10.0,-
20.0,16.0,40.0,30.435,60.429,73.08,16.0,73.333,-
35.0,54.857,39.231,109.722,56.727,44.308,19.0,7.043,-
25.474,3.0,80.04,16.0,63.552,7.0,21.0,35.0,-
12.294,14.0,43.522,80.205,12.0,48.571,109.5,71.5,-
58.696,37.0,33.231,42.923,32.812,43.194,40.0,33.0,-
44.552,3.0,65.581,50.0,48.222,50.16,41.556,43.067,-
34.222,14.0,45.6,22.0,48.0,27.818,0.0,24.0,-
33.75,55.273,54.154,22.0,26.0,63.931,43.826,56.667,-
26.667,7.0,52.741,35.714,108.973,14.143,25.0,25.143,-
33.333,11.0,43.556,13.0,56.484,41.76,83.652,17.0,-
40.476,9.0,45.652,72.471,60.667,14.0,18.667,61.793,-
34.133,18.148,16.0,15.0,64.6,67.231,36.957,44.667,-
36.429,3.0,84.867,39.314,54.886,15.0,11.0,88.941,-
61.471,8.0,14.0,51.25,44.303,34.286,12.0,9.0,-
39.231,6.0,37.19,12.0,67.805,37.333,68.25,19.368,-
25.6,30.0,74.75,98.6,55.111,44.909,50.312,34.0,-
45.333,7.0,38.08,28.0,52.5,25.579,39.619,59.143,-
40.476,16.0,20.0,16.789,46.857,9.0,16.0,12.0,-
19.286,7.0,28.0,10.0,57.13,23.0,12.0,15.0,-
33.462,54.4,21.0,87.545,47.25,45.36,26.667,62.0,-
9.143,3.0,34.091,47.385,65.571,47.212,53.077,14.727,-
53.459,82.0,60.52,17.0,36.522,20.0,23.0,26.182,-
24.933,36.0,55.69,18.0,24.0,18.545,36.0,10.5,-
16.0,10.0,62.429,37.12,32.8,10.0,22.105,80.04,-
35.294,14.0,7.0,17.0,54.31,45.6,21.0,56.571,-
33.939,17.067,10.0,66.486,53.12,19.118,53.419,40.235,-
32.19,5.0,20.0,5.0,60.261,48.64,19.0,45.0,-
73.333,9.0,53.333,28.0,67.111,42.0,32.0,3.0,-
37.565,10.0,16.0,28.0,12.0,36.129,92.613,14.848,-
46.636,41.053,52.129,16.0,59.143,13.778,11.0,54.579,-
51.048,14.0,39.6,23.0,46.125,30.316,75.389,38.0,-
24.0,48.364,66.452,36.0,65.444,42.667,46.452,69.6,-
57.13,8.0,83.917,58.154,73.889,15.0,69.189,0.0,-
34.286,32.0,60.545,12.0,29.333,35.84,21.0,31.304,-
48.0,17.733,72.727,60.0,22.0,40.727,90.529,44.929,-
9.0,30.105,58.5,77.407,36.0,10.0,74.308,44.291,-
28.6,16.0,67.273,23.0,28.0,21.176,39.231,59.556,-
13.0,19.368,71.852,34.087,54.643,39.724,88.148,16.0,-
34.0,32.609,58.677,11.0,63.29,34.444,13.0,35.75,-
31.778,28.0,23.478,75.565,39.871,9.0,17.0,16.333,-
8.0,48.429,54.0,20.0,51.852,47.172,17.0,37.895,-
40.5,64.848,6.0,17.0,16.0,12.0,51.257,45.73,-
48.333,4.0,71.129,87.585,61.481,37.12,82.588,14.0,-
44.615,14.0,34.222,79.2,65.333,38.095,19.0,48.0,-
76.966,12.0,61.6,51.333,18.0,51.576,79.655,47.643,-
70.778,12.0,14.0,40.0,11.0,70.353,53.182,5.0,-
32.069,7.0,52.5,19.0,86.29,60.714,66.486,26.4,-
43.846,11.0,58.034,16.0,29.455,42.903,35.0,9.8,-
39.619,5.0,70.0,116.471,31.333,43.067,28.0,35.724,-
12.0,44.333,56.667,22.0,67.5,75.565,17.0,70.571,-
50.286,16.0,12.0,13.0,22.0,32.0,20.0,11.0,-
43.4,24.0,65.405,35.0,68.235,13.0,18.0,11.0,-
33.333,52.8,52.364,22.0,59.0,35.556,11.0,7.0,-
31.667,11.0,32.0,9.0,28.0,90.207,10.0,41.333,-
36.4,7.0,42.429,12.0,78.12,39.44,17.0,18.0,-
43.333,0.0,20.647,19.0,29.059,62.857,11.0,52.0,-
35.84,43.333,14.0,59.538,9.0,33.833,17.0,16.0,-
35.467,30.0,38.08,24.0,53.565,12.0,36.0,46.2,-
32.0,11.0,88.091,47.273,39.6,11.0,24.0,31.2,-
41.4,26.0,28.0,20.0,22.0,17.0,83.838,34.0,-
33.882,16.0,36.0,21.0,20.0,12.0,89.71,26.0,-
17.778,0.0,45.037,26.889,73.8,56.571,12.0,16.0,-
25.143,11.0,9.0,62.788,13.0,37.517,58.5,72.0,-
32.0,22.0,61.552,44.0,56.484,21.667,51.0,23.625,-
19.125,36.52,39.429,21.0,66.452,24.375,74.667,154.545,-
56.1,28.0,49.138,47.419,61.903,24.0,16.0,7.0,-
42.75,12.0,56.828,37.926,69.412,12.0,72.882,10.0,-
23.75,36.0,11.0,42.0,56.231,28.138,51.111,0.0,-
36.267,10.0,57.739,14.0,89.516,15.0,35.048,87.071,-
30.545,39.429,62.0,21.0,49.655,21.462,16.0,45.913,-
71.677,24.0,60.632,76.444,34.706,53.824,23.158,17.294,-
20.25,16.545,64.037,68.571,40.571,35.368,15.0,10.0,-
50.56,22.0,69.72,10.0,80.5,0.0,26.0,28.75,-
51.882,26.0,73.135,81.25,68.478,19.0,103.714,111.081,-
51.0,11.0,31.135,29.059,35.455,74.76,23.0,41.143,-
45.714,24.0,65.517,54.0,14.056,39.037,114.312,12.0,-
19.692,22.222,20.211,74.595,92.105,20.0,59.163,25.846,-
18.909,41.455,78.0,81.172,56.296,74.815,42.545,20.0,-
46.765,12.0,21.0,10.0,36.833,72.333,54.194,27.444,-
35.0,46.0,77.824,53.226,28.0,20.28,8.0,3.0,-
36.174,20.0,71.579,13.0,52.778,35.769,57.333,39.6,-
67.846,62.857,57.8,71.641,67.2,67.5,107.812,38.0,-
16.0,12.0,68.259,27.0,61.88,42.923,17.0,85.909,-
40.645,37.632,40.364,19.0,44.571,38.0,55.769,52.8,-
45.917,37.231,51.034,21.0,53.818,43.077,36.364,55.647,-
23.222,9.0,37.5,73.022,40.727,37.565,39.037,8.0,-
34.286,0.0,38.722,86.211,43.483,36.414,33.8,18.0,-
38.957,14.0,10.0,30.0,36.0,39.677,7.0,82.727,-
24.0,18.526,65.333,18.0,16.0,85.5,17.0,39.81,-
35.417,37.889,72.903,48.059,13.529,33.6,62.857,110.884,-
61.222,7.0,26.0,49.032,71.429,31.304,58.571,60.304,-
21.176,47.6,52.571,42.0,36.0,30.16,19.0,32.0,-
8.0,25.333,87.568,48.0,70.875,39.667,54.667,40.0,-
29.4,11.0,54.667,69.333,81.613,14.0,51.692,12.0,-
31.364,25.143,12.0,88.541,66.5,38.08,36.25,42.774,-
24.0,18.0,50.929,22.0,30.0,16.0,18.0,10.0,-
40.5,24.0,31.059,45.217,50.556,36.522,48.75,62.4,-
28.167,16.0,62.241,56.455,78.077,30.0,51.333,40.235,-
55.435,18.0,64.8,59.676,39.097,23.704,68.875,6.0,-
65.0,10.0,41.053,106.667,17.0,19.167,15.0,47.5,-
65.1,45.111,59.815,17.0,75.625,35.0,68.645,48.64,-
34.692,12.0,26.0,45.308,73.08,39.643,16.0,19.0,-
55.44,22.0,83.919,37.5,71.429,18.0,40.0,12.0,-
32.0,14.0,10.0,31.667,7.0,41.556,16.0,21.538,-
33.684,20.0,12.0,60.968,57.476,10.0,35.217,156.514,-
39.429,16.545,51.765,35.455,79.733,47.407,10.0,20.172,-
37.579,12.0,86.29,15.0,70.909,41.333,43.474,10.059,-
65.926,46.286,37.188,42.743,64.08,26.182,22.0,56.333,-
40.0,54.154,20.0,68.6,38.957,26.632,11.0,46.421,-
33.333,17.524,22.0,16.0,36.0,79.222,28.615,29.556,-
36.8,54.4,49.615,54.0,25.946,30.857,48.75,7.0,-
46.941,14.0,34.0,15.0,71.129,44.786,22.5,14.0,-
40.154,2.0,11.0,47.5,66.462,45.0,12.0,30.875,-
34.737,31.765,45.688,21.0,84.722,10.0,14.0,30.0,-
48.913,24.0,46.111,18.0,68.091,51.25,22.0,57.167,-
16.471,8.0,32.0,16.0,26.0,11.0,25.0,20.0,-
59.923,50.556,37.4,47.52,28.0,85.867,63.6,63.636,-
36.316,13.0,15.0,54.903,57.071,40.476,12.0,13.0,-
42.857,14.0,6.0,84.615,66.706,28.0,40.364,14.0,-
56.118,33.818,41.538,52.0,86.905,20.588,36.0,14.545,-
25.143,2.0,48.087,22.0,68.25,52.8,41.0,0.0,-
31.111,24.0,63.552,55.387,69.697,73.125,33.0,8.0,-
28.5,23.158,11.0,83.294,70.667,83.839,24.0,21.0,-
34.667,13.0,14.609,34.667,49.138,17.0,118.0,2.0,-
60.455,18.0,42.222,13.87,62.241,61.176,76.077,32.0,-
56.667,9.0,21.0,22.0,31.448,34.211,18.0,22.727,-
28.0,22.0,24.0,37.143,26.0,44.968,32.0,66.276,-
63.81,16.0,77.0,12.0,43.643,35.304,139.533,19.19,-
6.0,22.0,72.875,56.484,8.0,64.0,61.714,47.484,-
53.625,36.826,52.848,89.091,37.655,11.0,25.0,46.095,-
45.217,32.5,53.059,60.0,55.121,37.125,54.0,3.0,-
48.571,14.0,46.2,28.286,48.0,33.0,13.0,12.0,-
49.778,26.0,43.333,12.0,9.0,27.968,38.4,77.609,-
59.111,53.833,20.667,18.2,70.0,47.793,66.316,18.846,-
33.882,24.0,65.0,148.982,54.158,40.96,27.0,39.111,-
21.818,30.0,29.647,15.0,14.0,48.889,60.387,52.0,-
53.077,22.0,109.935,63.31,60.923,35.769,58.69,56.571,-
35.217,66.652,52.267,68.889,71.28,18.0,21.0,44.229,-
48.75,12.0,42.0,13.0,69.6,14.0,57.5,49.692,-
27.238,12.0,10.0,66.316,55.387,72.621,19.0,25.143,-
47.0,24.0,20.0,16.0,62.688,45.455,58.909,24.0,-
46.5,37.333,34.615,16.0,49.091,11.667,9.0,11.0,-
15.4,4.0,50.909,49.636,39.84,29.152,17.0,32.0,-
